,tile,date,variable,value,geometry
109,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.2739198,"POLYGON ((-66.98333333333333 10.537499999999998, -66.97916666666667 10.537499999999998, -66.97916666666667 10.541666666666664, -66.98333333333333 10.541666666666664, -66.98333333333333 10.537499999999998))"
110,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.4674647,"POLYGON ((-66.97916666666667 10.537499999999998, -66.97500000000001 10.537499999999998, -66.97500000000001 10.541666666666664, -66.97916666666667 10.541666666666664, -66.97916666666667 10.537499999999998))"
111,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.8581804,"POLYGON ((-66.975 10.537499999999998, -66.97083333333333 10.537499999999998, -66.97083333333333 10.541666666666664, -66.975 10.541666666666664, -66.975 10.537499999999998))"
112,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.3767328,"POLYGON ((-66.97083333333333 10.537499999999998, -66.96666666666667 10.537499999999998, -66.96666666666667 10.541666666666664, -66.97083333333333 10.541666666666664, -66.97083333333333 10.537499999999998))"
113,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7551745,"POLYGON ((-66.89166666666667 10.537499999999998, -66.8875 10.537499999999998, -66.8875 10.541666666666664, -66.89166666666667 10.541666666666664, -66.89166666666667 10.537499999999998))"
114,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7641549,"POLYGON ((-66.8875 10.537499999999998, -66.88333333333334 10.537499999999998, -66.88333333333334 10.541666666666664, -66.8875 10.541666666666664, -66.8875 10.537499999999998))"
115,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7732529,"POLYGON ((-66.88333333333334 10.537499999999998, -66.87916666666668 10.537499999999998, -66.87916666666668 10.541666666666664, -66.88333333333334 10.541666666666664, -66.88333333333334 10.537499999999998))"
116,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.1539729,"POLYGON ((-66.87916666666666 10.537499999999998, -66.875 10.537499999999998, -66.875 10.541666666666664, -66.87916666666666 10.541666666666664, -66.87916666666666 10.537499999999998))"
117,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.1507826,"POLYGON ((-66.875 10.537499999999998, -66.87083333333334 10.537499999999998, -66.87083333333334 10.541666666666664, -66.875 10.541666666666664, -66.875 10.537499999999998))"
118,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.3680629,"POLYGON ((-66.87083333333334 10.537499999999998, -66.86666666666667 10.537499999999998, -66.86666666666667 10.541666666666664, -66.87083333333334 10.541666666666664, -66.87083333333334 10.537499999999998))"
119,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7700995,"POLYGON ((-66.86666666666666 10.537499999999998, -66.8625 10.537499999999998, -66.8625 10.541666666666664, -66.86666666666666 10.541666666666664, -66.86666666666666 10.537499999999998))"
120,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.6364043,"POLYGON ((-66.8625 10.537499999999998, -66.85833333333333 10.537499999999998, -66.85833333333333 10.541666666666664, -66.8625 10.541666666666664, -66.8625 10.537499999999998))"
121,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.6391553,"POLYGON ((-66.85833333333333 10.537499999999998, -66.85416666666667 10.537499999999998, -66.85416666666667 10.541666666666664, -66.85833333333333 10.541666666666664, -66.85833333333333 10.537499999999998))"
122,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7592782,"POLYGON ((-66.85416666666667 10.537499999999998, -66.85000000000001 10.537499999999998, -66.85000000000001 10.541666666666664, -66.85416666666667 10.541666666666664, -66.85416666666667 10.537499999999998))"
123,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.70835155,"POLYGON ((-66.84166666666667 10.537499999999998, -66.8375 10.537499999999998, -66.8375 10.541666666666664, -66.84166666666667 10.541666666666664, -66.84166666666667 10.537499999999998))"
124,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7143459,"POLYGON ((-66.8375 10.537499999999998, -66.83333333333334 10.537499999999998, -66.83333333333334 10.541666666666664, -66.8375 10.541666666666664, -66.8375 10.537499999999998))"
125,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.47393367,"POLYGON ((-66.83333333333333 10.537499999999998, -66.82916666666667 10.537499999999998, -66.82916666666667 10.541666666666664, -66.83333333333333 10.541666666666664, -66.83333333333333 10.537499999999998))"
126,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.46545705,"POLYGON ((-66.82916666666667 10.537499999999998, -66.825 10.537499999999998, -66.825 10.541666666666664, -66.82916666666667 10.541666666666664, -66.82916666666667 10.537499999999998))"
127,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.51050144,"POLYGON ((-66.825 10.537499999999998, -66.82083333333334 10.537499999999998, -66.82083333333334 10.541666666666664, -66.825 10.541666666666664, -66.825 10.537499999999998))"
128,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.19897065,"POLYGON ((-66.82083333333334 10.537499999999998, -66.81666666666668 10.537499999999998, -66.81666666666668 10.541666666666664, -66.82083333333334 10.541666666666664, -66.82083333333334 10.537499999999998))"
129,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.18611743,"POLYGON ((-66.81666666666666 10.537499999999998, -66.8125 10.537499999999998, -66.8125 10.541666666666664, -66.81666666666666 10.541666666666664, -66.81666666666666 10.537499999999998))"
130,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7747082,"POLYGON ((-66.8125 10.537499999999998, -66.80833333333334 10.537499999999998, -66.80833333333334 10.541666666666664, -66.8125 10.541666666666664, -66.8125 10.537499999999998))"
131,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.35790667,"POLYGON ((-66.80833333333334 10.537499999999998, -66.80416666666667 10.537499999999998, -66.80416666666667 10.541666666666664, -66.80833333333334 10.541666666666664, -66.80833333333334 10.537499999999998))"
132,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.3744236,"POLYGON ((-66.80416666666666 10.537499999999998, -66.8 10.537499999999998, -66.8 10.541666666666664, -66.80416666666666 10.541666666666664, -66.80416666666666 10.537499999999998))"
133,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.27609956,"POLYGON ((-66.8 10.537499999999998, -66.79583333333333 10.537499999999998, -66.79583333333333 10.541666666666664, -66.8 10.541666666666664, -66.8 10.537499999999998))"
134,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.25986925,"POLYGON ((-66.79583333333333 10.537499999999998, -66.79166666666667 10.537499999999998, -66.79166666666667 10.541666666666664, -66.79583333333333 10.541666666666664, -66.79583333333333 10.537499999999998))"
135,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.3137502,"POLYGON ((-66.75833333333334 10.537499999999998, -66.75416666666668 10.537499999999998, -66.75416666666668 10.541666666666664, -66.75833333333334 10.541666666666664, -66.75833333333334 10.537499999999998))"
136,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.3979339,"POLYGON ((-66.75416666666666 10.537499999999998, -66.75 10.537499999999998, -66.75 10.541666666666664, -66.75416666666666 10.541666666666664, -66.75416666666666 10.537499999999998))"
137,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.3927701,"POLYGON ((-66.75 10.537499999999998, -66.74583333333334 10.537499999999998, -66.74583333333334 10.541666666666664, -66.75 10.541666666666664, -66.75 10.537499999999998))"
138,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.4070102,"POLYGON ((-66.74583333333334 10.537499999999998, -66.74166666666667 10.537499999999998, -66.74166666666667 10.541666666666664, -66.74583333333334 10.541666666666664, -66.74583333333334 10.537499999999998))"
139,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.48711723,"POLYGON ((-66.74166666666666 10.537499999999998, -66.7375 10.537499999999998, -66.7375 10.541666666666664, -66.74166666666666 10.541666666666664, -66.74166666666666 10.537499999999998))"
140,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.4066508,"POLYGON ((-66.7375 10.537499999999998, -66.73333333333333 10.537499999999998, -66.73333333333333 10.541666666666664, -66.7375 10.541666666666664, -66.7375 10.537499999999998))"
141,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.13591868,"POLYGON ((-66.73333333333333 10.537499999999998, -66.72916666666667 10.537499999999998, -66.72916666666667 10.541666666666664, -66.73333333333333 10.541666666666664, -66.73333333333333 10.537499999999998))"
142,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.13999528,"POLYGON ((-66.72916666666667 10.537499999999998, -66.72500000000001 10.537499999999998, -66.72500000000001 10.541666666666664, -66.72916666666667 10.541666666666664, -66.72916666666667 10.537499999999998))"
143,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.23091435,"POLYGON ((-66.725 10.537499999999998, -66.72083333333333 10.537499999999998, -66.72083333333333 10.541666666666664, -66.725 10.541666666666664, -66.725 10.537499999999998))"
144,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.13976213,"POLYGON ((-66.72083333333333 10.537499999999998, -66.71666666666667 10.537499999999998, -66.71666666666667 10.541666666666664, -66.72083333333333 10.541666666666664, -66.72083333333333 10.537499999999998))"
145,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.31776175,"POLYGON ((-66.71666666666667 10.537499999999998, -66.7125 10.537499999999998, -66.7125 10.541666666666664, -66.71666666666667 10.541666666666664, -66.71666666666667 10.537499999999998))"
146,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,10.455417,"POLYGON ((-67.025 10.533333333333331, -67.02083333333334 10.533333333333331, -67.02083333333334 10.537499999999998, -67.025 10.537499999999998, -67.025 10.533333333333331))"
147,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,40.325832,"POLYGON ((-67.02083333333333 10.533333333333331, -67.01666666666667 10.533333333333331, -67.01666666666667 10.537499999999998, -67.02083333333333 10.537499999999998, -67.02083333333333 10.533333333333331))"
148,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,40.240807,"POLYGON ((-67.01666666666667 10.533333333333331, -67.0125 10.533333333333331, -67.0125 10.537499999999998, -67.01666666666667 10.537499999999998, -67.01666666666667 10.533333333333331))"
149,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.4396935,"POLYGON ((-67.0125 10.533333333333331, -67.00833333333334 10.533333333333331, -67.00833333333334 10.537499999999998, -67.0125 10.537499999999998, -67.0125 10.533333333333331))"
150,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.9563458,"POLYGON ((-67.00833333333334 10.533333333333331, -67.00416666666668 10.533333333333331, -67.00416666666668 10.537499999999998, -67.00833333333334 10.537499999999998, -67.00833333333334 10.533333333333331))"
151,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.9561653,"POLYGON ((-67.00416666666666 10.533333333333331, -67 10.533333333333331, -67 10.537499999999998, -67.00416666666666 10.537499999999998, -67.00416666666666 10.533333333333331))"
152,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.3368614,"POLYGON ((-67 10.533333333333331, -66.99583333333334 10.533333333333331, -66.99583333333334 10.537499999999998, -67 10.537499999999998, -67 10.533333333333331))"
153,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,11.787279,"POLYGON ((-66.99583333333334 10.533333333333331, -66.99166666666667 10.533333333333331, -66.99166666666667 10.537499999999998, -66.99583333333334 10.537499999999998, -66.99583333333334 10.533333333333331))"
154,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,12.857723,"POLYGON ((-66.99166666666666 10.533333333333331, -66.9875 10.533333333333331, -66.9875 10.537499999999998, -66.99166666666666 10.537499999999998, -66.99166666666666 10.533333333333331))"
155,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,7.827194,"POLYGON ((-66.9875 10.533333333333331, -66.98333333333333 10.533333333333331, -66.98333333333333 10.537499999999998, -66.9875 10.537499999999998, -66.9875 10.533333333333331))"
156,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,13.20183,"POLYGON ((-66.98333333333333 10.533333333333331, -66.97916666666667 10.533333333333331, -66.97916666666667 10.537499999999998, -66.98333333333333 10.537499999999998, -66.98333333333333 10.533333333333331))"
157,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,13.206156,"POLYGON ((-66.97916666666667 10.533333333333331, -66.97500000000001 10.533333333333331, -66.97500000000001 10.537499999999998, -66.97916666666667 10.537499999999998, -66.97916666666667 10.533333333333331))"
158,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,17.242704,"POLYGON ((-66.975 10.533333333333331, -66.97083333333333 10.533333333333331, -66.97083333333333 10.537499999999998, -66.975 10.537499999999998, -66.975 10.533333333333331))"
159,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,14.560337,"POLYGON ((-66.97083333333333 10.533333333333331, -66.96666666666667 10.533333333333331, -66.96666666666667 10.537499999999998, -66.97083333333333 10.537499999999998, -66.97083333333333 10.533333333333331))"
160,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.85308075,"POLYGON ((-66.89166666666667 10.533333333333331, -66.8875 10.533333333333331, -66.8875 10.537499999999998, -66.89166666666667 10.537499999999998, -66.89166666666667 10.533333333333331))"
161,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7626796,"POLYGON ((-66.8875 10.533333333333331, -66.88333333333334 10.533333333333331, -66.88333333333334 10.537499999999998, -66.8875 10.537499999999998, -66.8875 10.533333333333331))"
162,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7693938,"POLYGON ((-66.88333333333334 10.533333333333331, -66.87916666666668 10.533333333333331, -66.87916666666668 10.537499999999998, -66.88333333333334 10.537499999999998, -66.88333333333334 10.533333333333331))"
163,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.1559753,"POLYGON ((-66.87916666666666 10.533333333333331, -66.875 10.533333333333331, -66.875 10.537499999999998, -66.87916666666666 10.537499999999998, -66.87916666666666 10.533333333333331))"
164,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.1560621,"POLYGON ((-66.875 10.533333333333331, -66.87083333333334 10.533333333333331, -66.87083333333334 10.537499999999998, -66.875 10.537499999999998, -66.875 10.533333333333331))"
165,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.29289833,"POLYGON ((-66.86666666666666 10.533333333333331, -66.8625 10.533333333333331, -66.8625 10.537499999999998, -66.86666666666666 10.537499999999998, -66.86666666666666 10.533333333333331))"
166,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.6380329,"POLYGON ((-66.8625 10.533333333333331, -66.85833333333333 10.533333333333331, -66.85833333333333 10.537499999999998, -66.8625 10.537499999999998, -66.8625 10.533333333333331))"
167,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.65939844,"POLYGON ((-66.85833333333333 10.533333333333331, -66.85416666666667 10.533333333333331, -66.85416666666667 10.537499999999998, -66.85833333333333 10.537499999999998, -66.85833333333333 10.533333333333331))"
168,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7984273,"POLYGON ((-66.85416666666667 10.533333333333331, -66.85000000000001 10.533333333333331, -66.85000000000001 10.537499999999998, -66.85416666666667 10.537499999999998, -66.85416666666667 10.533333333333331))"
169,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7449785,"POLYGON ((-66.85 10.533333333333331, -66.84583333333333 10.533333333333331, -66.84583333333333 10.537499999999998, -66.85 10.537499999999998, -66.85 10.533333333333331))"
170,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.75713617,"POLYGON ((-66.84583333333333 10.533333333333331, -66.84166666666667 10.533333333333331, -66.84166666666667 10.537499999999998, -66.84583333333333 10.537499999999998, -66.84583333333333 10.533333333333331))"
171,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7160894,"POLYGON ((-66.84166666666667 10.533333333333331, -66.8375 10.533333333333331, -66.8375 10.537499999999998, -66.84166666666667 10.537499999999998, -66.84166666666667 10.533333333333331))"
172,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.71771985,"POLYGON ((-66.8375 10.533333333333331, -66.83333333333334 10.533333333333331, -66.83333333333334 10.537499999999998, -66.8375 10.537499999999998, -66.8375 10.533333333333331))"
173,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7165574,"POLYGON ((-66.83333333333333 10.533333333333331, -66.82916666666667 10.533333333333331, -66.82916666666667 10.537499999999998, -66.83333333333333 10.537499999999998, -66.83333333333333 10.533333333333331))"
174,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7146512,"POLYGON ((-66.82916666666667 10.533333333333331, -66.825 10.533333333333331, -66.825 10.537499999999998, -66.82916666666667 10.537499999999998, -66.82916666666667 10.533333333333331))"
175,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.48789635,"POLYGON ((-66.825 10.533333333333331, -66.82083333333334 10.533333333333331, -66.82083333333334 10.537499999999998, -66.825 10.537499999999998, -66.825 10.533333333333331))"
176,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.25265372,"POLYGON ((-66.82083333333334 10.533333333333331, -66.81666666666668 10.533333333333331, -66.81666666666668 10.537499999999998, -66.82083333333334 10.537499999999998, -66.82083333333334 10.533333333333331))"
177,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.25758123,"POLYGON ((-66.81666666666666 10.533333333333331, -66.8125 10.533333333333331, -66.8125 10.537499999999998, -66.81666666666666 10.537499999999998, -66.81666666666666 10.533333333333331))"
178,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.47324374,"POLYGON ((-66.8125 10.533333333333331, -66.80833333333334 10.533333333333331, -66.80833333333334 10.537499999999998, -66.8125 10.537499999999998, -66.8125 10.533333333333331))"
179,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.35994095,"POLYGON ((-66.80833333333334 10.533333333333331, -66.80416666666667 10.533333333333331, -66.80416666666667 10.537499999999998, -66.80833333333334 10.537499999999998, -66.80833333333334 10.533333333333331))"
180,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.28625923,"POLYGON ((-66.80416666666666 10.533333333333331, -66.8 10.533333333333331, -66.8 10.537499999999998, -66.80416666666666 10.537499999999998, -66.80416666666666 10.533333333333331))"
181,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.28549927,"POLYGON ((-66.8 10.533333333333331, -66.79583333333333 10.533333333333331, -66.79583333333333 10.537499999999998, -66.8 10.537499999999998, -66.8 10.533333333333331))"
182,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.37639356,"POLYGON ((-66.79583333333333 10.533333333333331, -66.79166666666667 10.533333333333331, -66.79166666666667 10.537499999999998, -66.79583333333333 10.537499999999998, -66.79583333333333 10.533333333333331))"
183,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.31565893,"POLYGON ((-66.74583333333334 10.533333333333331, -66.74166666666667 10.533333333333331, -66.74166666666667 10.537499999999998, -66.74583333333334 10.537499999999998, -66.74583333333334 10.533333333333331))"
